Категория,Название товара,Цена,Ссылка
Жесткие диски и SSD,SSD Whalekom WKMS-64 64 ГБ,7990.0,https://kaspi.kz/shop/p/ssd-whalekom-wkms-64-64-gb-105276565/?c=351010000
Жесткие диски и SSD,SSD Kingston Fury Renegade SFYRD/2000G 2000 Гб,122657.0,https://kaspi.kz/shop/p/ssd-kingston-fury-renegade-sfyrd-2000g-2000-gb-124536796/?c=351010000
Жесткие диски и SSD,ADATA Ultimate ASU650SS-480GT-R 480Gb,16460.0,https://kaspi.kz/shop/p/adata-ultimate-asu650ss-480gt-r-480gb-100159174/?c=351010000
Жесткие диски и SSD,HDD Seagate ST6000VX001 6000 Гб,76900.0,https://kaspi.kz/shop/p/hdd-seagate-st6000vx001-6000-gb-6801106/?c=351010000
Жесткие диски и SSD,Geil Zenith R3 GZ25R3-1TB 1000 ГБ,29957.0,https://kaspi.kz/shop/p/geil-zenith-r3-gz25r3-1tb-1000-gb-105283895/?c=351010000
Жесткие диски и SSD,SSD Samsung 990 PRO MZ-V9P4T0BW 4000 Гб,269999.0,https://kaspi.kz/shop/p/ssd-samsung-990-pro-mz-v9p4t0bw-4000-gb-120456279/?c=351010000
Жесткие диски и SSD,SSD Netac NT01SA500-512-S3X 512 Гб,14468.0,https://kaspi.kz/shop/p/ssd-netac-nt01sa500-512-s3x-512-gb-116658978/?c=351010000
Жесткие диски и SSD,Western Digital WD5000AVDS 500 GB,11195.0,https://kaspi.kz/shop/p/western-digital-wd5000avds-500-gb-6801314/?c=351010000
Жесткие диски и SSD,SSD Samsung 990 PRO Heatsink MZ-V9P1T0CW 1000 Гб,69533.0,https://kaspi.kz/shop/p/ssd-samsung-990-pro-heatsink-mz-v9p1t0cw-1000-gb-111333675/?c=351010000
Жесткие диски и SSD,SSD Team Group TM8PS7256G0C101 256 Гб,9391.0,https://kaspi.kz/shop/p/ssd-team-group-tm8ps7256g0c101-256-gb-113164903/?c=351010000
Жесткие диски и SSD,HDD Western Digital Digital Purple WD102PURZ 10000 Гб,118322.0,https://kaspi.kz/shop/p/hdd-western-digital-digital-purple-wd102purz-10000-gb-100658337/?c=351010000
Жесткие диски и SSD,HDD Dahua DH-ST2000VX012 2000 Гб,29900.0,https://kaspi.kz/shop/p/hdd-dahua-dh-st2000vx012-2000-gb-101704489/?c=351010000
Жесткие диски и SSD,SSD Apacer AP1TBAS2280Q4U-1 1000 ГБ,48521.0,https://kaspi.kz/shop/p/ssd-apacer-ap1tbas2280q4u-1-1000-gb-108093762/?c=351010000
Жесткие диски и SSD,Patriot Burst Elite PBE960GS25SSDR 960Gb,27407.0,https://kaspi.kz/shop/p/patriot-burst-elite-pbe960gs25ssdr-960gb-101618551/?c=351010000
Жесткие диски и SSD,"SSD Future Eco, HS-SSD-FUTURE ECO 1024G 1024 Гб",33282.0,https://kaspi.kz/shop/p/ssd-future-eco-hs-ssd-future-eco-1024g-1024-gb-132114149/?c=351010000
Жесткие диски и SSD,SSD Patriot P320P1TBM28 1000 Гб,30171.0,https://kaspi.kz/shop/p/ssd-patriot-p320p1tbm28-1000-gb-129952509/?c=351010000
Жесткие диски и SSD,SSD ADATA ASU650SS-480GT-R 480 ГБ,16401.0,https://kaspi.kz/shop/p/ssd-adata-asu650ss-480gt-r-480-gb-100345733/?c=351010000
Жесткие диски и SSD,SSD накопитель TeamGroup TM8FPK001T0C101,40190.0,https://kaspi.kz/shop/p/ssd-nakopitel-teamgroup-tm8fpk001t0c101-110053423/?c=351010000
Жесткие диски и SSD,Team Group TM8FP6001T0C101 1Tb,34000.0,https://kaspi.kz/shop/p/team-group-tm8fp6001t0c101-1tb-101078546/?c=351010000
Жесткие диски и SSD,SSD Netac NT01SA500-512-S3X 512 ГБ,15639.0,https://kaspi.kz/shop/p/ssd-netac-nt01sa500-512-s3x-512-gb-108980355/?c=351010000
Жесткие диски и SSD,HDD Toshiba HDWD220UZSVA 2000 ГБ,34408.0,https://kaspi.kz/shop/p/hdd-toshiba-hdwd220uzsva-2000-gb-100658302/?c=351010000
Жесткие диски и SSD,HDD KESU 250G 250 Гб,7384.0,https://kaspi.kz/shop/p/hdd-kesu-250g-250-gb-134019440/?c=351010000
Жесткие диски и SSD,SSD Hiksemi HS-SSD-WAVE(S) 120 Гб,4984.0,https://kaspi.kz/shop/p/ssd-hiksemi-hs-ssd-wave-s-120-gb-133912727/?c=351010000
Жесткие диски и SSD,SSD AMD Radeon R5 R5MP1024G8 1024 Гб,30307.0,https://kaspi.kz/shop/p/ssd-amd-radeon-r5-r5mp1024g8-1024-gb-108238402/?c=351010000
Жесткие диски и SSD,SSD KingFast KF2710DCS23BF-256 256 ГБ,8188.0,https://kaspi.kz/shop/p/ssd-kingfast-kf2710dcs23bf-256-256-gb-110446970/?c=351010000
Жесткие диски и SSD,SSD Samsung 990 PRO MZ-V9P4T0B/AM 4000 Гб,219792.0,https://kaspi.kz/shop/p/ssd-samsung-990-pro-mz-v9p4t0b-am-4000-gb-114082121/?c=351010000
Жесткие диски и SSD,Netac N600S 512Gb,14990.0,https://kaspi.kz/shop/p/netac-n600s-512gb-100709039/?c=351010000
Жесткие диски и SSD,HDD Seagate ST1000LM035 1000 Гб,52990.0,https://kaspi.kz/shop/p/hdd-seagate-st1000lm035-1000-gb-6800475/?c=351010000
Жесткие диски и SSD,Seagate SkyHawk ST4000VX013 4TB,51477.0,https://kaspi.kz/shop/p/seagate-skyhawk-st4000vx013-4tb-102527862/?c=351010000
Жесткие диски и SSD,SSD ADATA SU650 ASU650NS38-512GT-C 512 Гб,21780.0,https://kaspi.kz/shop/p/ssd-adata-su650-asu650ns38-512gt-c-512-gb-103294715/?c=351010000
Жесткие диски и SSD,SSD Netac NT01SA500-240G-S3X 240 ГБ,8404.0,https://kaspi.kz/shop/p/ssd-netac-nt01sa500-240g-s3x-240-gb-107416658/?c=351010000
Жесткие диски и SSD,SSD Patriot P220S1TB25 1000 ГБ,30828.0,https://kaspi.kz/shop/p/ssd-patriot-p220s1tb25-1000-gb-110195122/?c=351010000
Жесткие диски и SSD,KingSpec P3-128 128Gb черный,7800.0,https://kaspi.kz/shop/p/kingspec-p3-128-128gb-chernyi-103879393/?c=351010000
Жесткие диски и SSD,Western Digital WD20EZBX 2 TB,41235.0,https://kaspi.kz/shop/p/western-digital-wd20ezbx-2-tb-101416247/?c=351010000
Жесткие диски и SSD,SSD Dahua DHI-SSD-C900N256G 256 Гб,12488.0,https://kaspi.kz/shop/p/ssd-dahua-dhi-ssd-c900n256g-256-gb-112866956/?c=351010000
Жесткие диски и SSD,SSD ADATA ALEG-850-1TCS 1000 Гб,44240.0,https://kaspi.kz/shop/p/ssd-adata-aleg-850-1tcs-1000-gb-113034177/?c=351010000
Жесткие диски и SSD,SSD Silicon Power SP512GBSS3A55S25 512 Гб,16361.0,https://kaspi.kz/shop/p/ssd-silicon-power-sp512gbss3a55s25-512-gb-109792076/?c=351010000
Жесткие диски и SSD,HDD Seagate ST4000VN006 4000 ГБ,59836.0,https://kaspi.kz/shop/p/hdd-seagate-st4000vn006-4000-gb-106413690/?c=351010000
Жесткие диски и SSD,SSD Patriot VP4300-1TBM28H 1000 ГБ,48909.0,https://kaspi.kz/shop/p/ssd-patriot-vp4300-1tbm28h-1000-gb-105920229/?c=351010000
Жесткие диски и SSD,SSD ADATA Legend 710 ALEG-710-256GCS 256 Гб,12400.0,https://kaspi.kz/shop/p/ssd-adata-legend-710-aleg-710-256gcs-256-gb-113034467/?c=351010000
Жесткие диски и SSD,HDD Western Digital WD60PURZ 6000 Гб,65000.0,https://kaspi.kz/shop/p/hdd-western-digital-wd60purz-6000-gb-129665574/?c=351010000
Жесткие диски и SSD,SSD Geil P4PWK23C2TBA 2000 Гб,72980.0,https://kaspi.kz/shop/p/ssd-geil-p4pwk23c2tba-2000-gb-115703981/?c=351010000
Жесткие диски и SSD,SSD Orico O7000 1000 Гб,40990.0,https://kaspi.kz/shop/p/ssd-orico-o7000-1000-gb-129229763/?c=351010000
Жесткие диски и SSD,SSD Patriot P210S128G25 128 Гб,6590.0,https://kaspi.kz/shop/p/ssd-patriot-p210s128g25-128-gb-123825029/?c=351010000
Жесткие диски и SSD,SSD Dahua DHI-SSD-E900N256G 256 ГБ,13790.0,https://kaspi.kz/shop/p/ssd-dahua-dhi-ssd-e900n256g-256-gb-105710755/?c=351010000
Жесткие диски и SSD,SSD Silicon Power SP001TBP34A60M28 1000 Гб,33445.0,https://kaspi.kz/shop/p/ssd-silicon-power-sp001tbp34a60m28-1000-gb-100827567/?c=351010000
Жесткие диски и SSD,Silicon Power A56 SP001TBSS3A56A25 1 TB,30945.0,https://kaspi.kz/shop/p/silicon-power-a56-sp001tbss3a56a25-1-tb-100827592/?c=351010000
Жесткие диски и SSD,SSD AMD R5M256G8 256 ГБ,10416.0,https://kaspi.kz/shop/p/ssd-amd-r5m256g8-256-gb-108240677/?c=351010000
Жесткие диски и SSD,SSD Netac NT01N930E-256G-E4X 256 Гб,9932.0,https://kaspi.kz/shop/p/ssd-netac-nt01n930e-256g-e4x-256-gb-107416659/?c=351010000
Жесткие диски и SSD,SSD Netac SA500 240 ГБ,7990.0,https://kaspi.kz/shop/p/ssd-netac-sa500-240-gb-108905980/?c=351010000
Жесткие диски и SSD,SSD Apacer AP256GAS2280P4-1 256 ГБ,10990.0,https://kaspi.kz/shop/p/ssd-apacer-ap256gas2280p4-1-256-gb-103000425/?c=351010000
Жесткие диски и SSD,SSD ADATA ASU650SS-1TT-R 1000 Гб,33990.0,https://kaspi.kz/shop/p/ssd-adata-asu650ss-1tt-r-1000-gb-115863844/?c=351010000
Жесткие диски и SSD,HDD Western Digital WD64PURZ 6000 Гб,82977.0,https://kaspi.kz/shop/p/hdd-western-digital-wd64purz-6000-gb-114244417/?c=351010000
Жесткие диски и SSD,SSD Dahua DHI-SSD-C800AS512G 512 Гб,17990.0,https://kaspi.kz/shop/p/ssd-dahua-dhi-ssd-c800as512g-512-gb-112866910/?c=351010000
Жесткие диски и SSD,SSD Transcend TS256GSSD230S 256 Гб,18879.0,https://kaspi.kz/shop/p/ssd-transcend-ts256gssd230s-256-gb-6800992/?c=351010000
Жесткие диски и SSD,SSD Whalekom WKVN-128 128 ГБ,8600.0,https://kaspi.kz/shop/p/ssd-whalekom-wkvn-128-128-gb-104419682/?c=351010000
Жесткие диски и SSD,Western Digital Blue WD5000LPZX 500GB,17900.0,https://kaspi.kz/shop/p/western-digital-blue-wd5000lpzx-500gb-102654908/?c=351010000
Жесткие диски и SSD,SSD Apacer AP2TBAS2280Q4U-1 2000 Гб,93581.0,https://kaspi.kz/shop/p/ssd-apacer-ap2tbas2280q4u-1-2000-gb-120901648/?c=351010000
Жесткие диски и SSD,Seagate Skyhawk AI ST12000VE001 12TB,162443.0,https://kaspi.kz/shop/p/seagate-skyhawk-ai-st12000ve001-12tb-101695029/?c=351010000
Жесткие диски и SSD,SSD Team Group T253X2001T0C101 1000 ГБ,29941.0,https://kaspi.kz/shop/p/ssd-team-group-t253x2001t0c101-1000-gb-105183141/?c=351010000
Жесткие диски и SSD,SSD GIGABYTE G440E500G 500 Гб,21395.0,https://kaspi.kz/shop/p/ssd-gigabyte-g440e500g-500-gb-120809430/?c=351010000
Жесткие диски и SSD,Western Digital WD22PURZ 2000 ГБ,33900.0,https://kaspi.kz/shop/p/western-digital-wd22purz-2000-gb-103345097/?c=351010000
Жесткие диски и SSD,SSD Kingston SNV3S/4000G 4000 Гб,175521.0,https://kaspi.kz/shop/p/ssd-kingston-snv3s-4000g-4000-gb-131091769/?c=351010000
Жесткие диски и SSD,Western Digital Red WD20EFAX 2 Tb,29900.0,https://kaspi.kz/shop/p/western-digital-red-wd20efax-2-tb-6801425/?c=351010000
Жесткие диски и SSD,HDD Western Digital WD05PURX 500 ГБ,11500.0,https://kaspi.kz/shop/p/hdd-western-digital-wd05purx-500-gb-105683983/?c=351010000
Жесткие диски и SSD,Seagate ST1000DM003 1000Gb,19000.0,https://kaspi.kz/shop/p/seagate-st1000dm003-1000gb-6800045/?c=351010000
Жесткие диски и SSD,HDD Western Digital WD63PURU 6000 ГБ,63178.0,https://kaspi.kz/shop/p/hdd-western-digital-wd63puru-6000-gb-110811434/?c=351010000
Жесткие диски и SSD,HDD WD-40 китай 2048 Гб,26495.0,https://kaspi.kz/shop/p/hdd-wd-40-kitai-2048-gb-124062669/?c=351010000
Жесткие диски и SSD,SSD Samsung 980 PRO MZ-V8P2T0CW 2TB с радиатором,139990.0,https://kaspi.kz/shop/p/ssd-samsung-980-pro-mz-v8p2t0cw-2tb-s-radiatorom-104844456/?c=351010000
Жесткие диски и SSD,SSD Kingston SKC600MS/256G 256 Гб,19990.0,https://kaspi.kz/shop/p/ssd-kingston-skc600ms-256g-256-gb-108374363/?c=351010000
Жесткие диски и SSD,SSD Netac NT01N535N-512G-N8X 512 ГБ,16340.0,https://kaspi.kz/shop/p/ssd-netac-nt01n535n-512g-n8x-512-gb-109030028/?c=351010000
Жесткие диски и SSD,HDD Western Digital Gold WD8004FRYZ 8000 ГБ,144490.0,https://kaspi.kz/shop/p/hdd-western-digital-gold-wd8004fryz-8000-gb-100067148/?c=351010000
Жесткие диски и SSD,SSD Mr.Pixel MPSL512GB 512 Гб,16811.0,https://kaspi.kz/shop/p/ssd-mr-pixel-mpsl512gb-512-gb-112779954/?c=351010000
Жесткие диски и SSD,SSD Seagate ZA480CV1A002 480 Гб,27990.0,https://kaspi.kz/shop/p/ssd-seagate-za480cv1a002-480-gb-113680655/?c=351010000
Жесткие диски и SSD,Dahua WD20PURX 2TB,29900.0,https://kaspi.kz/shop/p/dahua-wd20purx-2tb-101136918/?c=351010000
Жесткие диски и SSD,SSD GIGABYTE AG4732TB 2000 Гб,89704.0,https://kaspi.kz/shop/p/ssd-gigabyte-ag4732tb-2000-gb-115154964/?c=351010000
Жесткие диски и SSD,SSD Kingston SKC3000D/4096G 4096 ГБ,169559.0,https://kaspi.kz/shop/p/ssd-kingston-skc3000d-4096g-4096-gb-106126820/?c=351010000
Жесткие диски и SSD,SSD Western Digital SN740 SDDPTQE-2T00 2000 Гб,99890.0,https://kaspi.kz/shop/p/ssd-western-digital-sn740-sddptqe-2t00-2000-gb-113568814/?c=351010000
Жесткие диски и SSD,SSD Micron HDS-MMT-MTFDDAV480TDS1AW 480 ГБ,51990.0,https://kaspi.kz/shop/p/ssd-micron-hds-mmt-mtfddav480tds1aw-480-gb-110808081/?c=351010000
Жесткие диски и SSD,SSD Hikvision HS-SSD-WAVE PRO(P) 256 Гб,11897.0,https://kaspi.kz/shop/p/ssd-hikvision-hs-ssd-wave-pro-p-256-gb-133356585/?c=351010000
Жесткие диски и SSD,SSD Kingston SNV3S/2000G 2000 Гб,69281.0,https://kaspi.kz/shop/p/ssd-kingston-snv3s-2000g-2000-gb-123910462/?c=351010000
Жесткие диски и SSD,Western Digital Red WD10EFRX 1000Gb,24900.0,https://kaspi.kz/shop/p/western-digital-red-wd10efrx-1000gb-6800066/?c=351010000
Жесткие диски и SSD,SSD Smartbuy SB256GB-S11TLC-M2 256 ГБ,16789.0,https://kaspi.kz/shop/p/ssd-smartbuy-sb256gb-s11tlc-m2-256-gb-105680404/?c=351010000
Жесткие диски и SSD,HDD Western Digital Purple Pro WD101PURP 10000 Гб,118877.0,https://kaspi.kz/shop/p/hdd-western-digital-purple-pro-wd101purp-10000-gb-102348236/?c=351010000
Жесткие диски и SSD,SSD Samsung 870 QVO MZ-77Q4T0BW 4000 ГБ,178969.0,https://kaspi.kz/shop/p/ssd-samsung-870-qvo-mz-77q4t0bw-4000-gb-100740830/?c=351010000
Жесткие диски и SSD,Hikvision HS-SSD-E100N/1024G 1024Gb,29869.0,https://kaspi.kz/shop/p/hikvision-hs-ssd-e100n-1024g-1024gb-100889777/?c=351010000
Жесткие диски и SSD,SSD Samsung 990 PRO MZ-V9P4T0CW 4096 Гб,218020.0,https://kaspi.kz/shop/p/ssd-samsung-990-pro-mz-v9p4t0cw-4096-gb-116265838/?c=351010000
Жесткие диски и SSD,SSD Team Group TM8FFE001T0C129 1000 Гб,49999.0,https://kaspi.kz/shop/p/ssd-team-group-tm8ffe001t0c129-1000-gb-120262398/?c=351010000
Жесткие диски и SSD,SSD Crucial P3 Plus CT1000P3PSSD8 1000 ГБ,60000.0,https://kaspi.kz/shop/p/ssd-crucial-p3-plus-ct1000p3pssd8-1000-gb-110151268/?c=351010000
Жесткие диски и SSD,SSD XPG Gammix S70 Blade PCIe 4.0 512 Гб,35944.0,https://kaspi.kz/shop/p/ssd-xpg-gammix-s70-blade-pcie-4-0-512-gb-121563342/?c=351010000
Жесткие диски и SSD,Transcend TS512GSSD230S 512Gb,26834.0,https://kaspi.kz/shop/p/transcend-ts512gssd230s-512gb-6800993/?c=351010000
Жесткие диски и SSD,SSD Exascend ES512GSSDM2NAU 512 Гб,16328.0,https://kaspi.kz/shop/p/ssd-exascend-es512gssdm2nau-512-gb-116658653/?c=351010000
Жесткие диски и SSD,SSD Micron MTFDKBA512QFM-1BD1AABGA 512 Гб,21000.0,https://kaspi.kz/shop/p/ssd-micron-mtfdkba512qfm-1bd1aabga-512-gb-116533651/?c=351010000
Жесткие диски и SSD,SSD Dahua DHI-SSD-C900N512G 512 Гб,18793.0,https://kaspi.kz/shop/p/ssd-dahua-dhi-ssd-c900n512g-512-gb-112866904/?c=351010000
Жесткие диски и SSD,SSD MZ-VLQ2560 OEM 256 Гб,12000.0,https://kaspi.kz/shop/p/ssd-mz-vlq2560-oem-256-gb-131712002/?c=351010000
Жесткие диски и SSD,SSD AMD R3MS0128G8 128 Гб,6000.0,https://kaspi.kz/shop/p/ssd-amd-r3ms0128g8-128-gb-132792821/?c=351010000
Жесткие диски и SSD,HDD Synology HAT3310-16T 16000 Гб,249060.0,https://kaspi.kz/shop/p/hdd-synology-hat3310-16t-16000-gb-121997244/?c=351010000
Жесткие диски и SSD,SSD Samsung 990 EVO MZ-V9E1T0B/AM 1000 Гб,53900.0,https://kaspi.kz/shop/p/ssd-samsung-990-evo-mz-v9e1t0b-am-1000-gb-117729136/?c=351010000
Жесткие диски и SSD,GIGABYTE GP-GSM2NE3512GNTD 512GB,25575.0,https://kaspi.kz/shop/p/gigabyte-gp-gsm2ne3512gntd-512gb-101288010/?c=351010000
Жесткие диски и SSD,Apacer AS722 AP1TBAS722B-1 1Tb,49900.0,https://kaspi.kz/shop/p/apacer-as722-ap1tbas722b-1-1tb-102936055/?c=351010000
Жесткие диски и SSD,SSD Samsung MZ-V8V250BW 250 ГБ,27383.0,https://kaspi.kz/shop/p/ssd-samsung-mz-v8v250bw-250-gb-101701948/?c=351010000
Жесткие диски и SSD,SSD GIGABYTE GSSD2000G 2000 Гб,67795.0,https://kaspi.kz/shop/p/ssd-gigabyte-gssd2000g-2000-gb-132471650/?c=351010000
Жесткие диски и SSD,"SSD Hiksemi Wave(P), HS-SSD-WAVE(P) 1024 Гб",29990.0,https://kaspi.kz/shop/p/ssd-hiksemi-wave-p-hs-ssd-wave-p-1024-gb-132114183/?c=351010000
Жесткие диски и SSD,SSD Whalekom WKSA-256 256 ГБ,10200.0,https://kaspi.kz/shop/p/ssd-whalekom-wksa-256-256-gb-108176463/?c=351010000
Жесткие диски и SSD,SSD BILLION RESERVOIR J11 512 Гб,15500.0,https://kaspi.kz/shop/p/ssd-billion-reservoir-j11-512-gb-120291321/?c=351010000
Жесткие диски и SSD,SSD Team Group T253X2256G0C101 256 Гб,8867.0,https://kaspi.kz/shop/p/ssd-team-group-t253x2256g0c101-256-gb-6801274/?c=351010000
Жесткие диски и SSD,SSD MSI SPATIUM M480 PRO 1000 Гб,48902.0,https://kaspi.kz/shop/p/ssd-msi-spatium-m480-pro-1000-gb-114729659/?c=351010000
Жесткие диски и SSD,SSD Samsung EVO 870 MZ-77E2T0BW 2000 Гб,96940.0,https://kaspi.kz/shop/p/ssd-samsung-evo-870-mz-77e2t0bw-2000-gb-101077947/?c=351010000
Жесткие диски и SSD,SSD Whalekom WKMS-128 128 ГБ,18000.0,https://kaspi.kz/shop/p/ssd-whalekom-wkms-128-128-gb-105276492/?c=351010000
Жесткие диски и SSD,Patriot Burst Elite PBE480GS25SSDR 480GB,14731.0,https://kaspi.kz/shop/p/patriot-burst-elite-pbe480gs25ssdr-480gb-101103504/?c=351010000
Жесткие диски и SSD,Geil Zenith R3 GZ25R3-128G 128Gb,6748.0,https://kaspi.kz/shop/p/geil-zenith-r3-gz25r3-128g-128gb-100345739/?c=351010000
Жесткие диски и SSD,SSD Samsung MZ-V7S1T0BW 1000 Гб,56912.0,https://kaspi.kz/shop/p/ssd-samsung-mz-v7s1t0bw-1000-gb-6801161/?c=351010000
Жесткие диски и SSD,SSD Samsung MZ-V7S500BW 500 ГБ,38506.0,https://kaspi.kz/shop/p/ssd-samsung-mz-v7s500bw-500-gb-6801163/?c=351010000
Жесткие диски и SSD,Geil Zenith R3 GZ25R3-256G 256Gb,9384.0,https://kaspi.kz/shop/p/geil-zenith-r3-gz25r3-256g-256gb-100805503/?c=351010000
Жесткие диски и SSD,SSD ADATA XPG SX8100 ASX8100NP-256GT-C 256 ГБ,13090.0,https://kaspi.kz/shop/p/ssd-adata-xpg-sx8100-asx8100np-256gt-c-256-gb-103559600/?c=351010000
Жесткие диски и SSD,SSD Team Group T253X6256G0C101 256 ГБ,9297.0,https://kaspi.kz/shop/p/ssd-team-group-t253x6256g0c101-256-gb-107088890/?c=351010000
Жесткие диски и SSD,SSD Western Digital WDS480G3G0A 480 ГБ,24308.0,https://kaspi.kz/shop/p/ssd-western-digital-wds480g3g0a-480-gb-105283436/?c=351010000
Жесткие диски и SSD,SSD HereYou H5748392 256 Гб,9000.0,https://kaspi.kz/shop/p/ssd-hereyou-h5748392-256-gb-118415178/?c=351010000
Жесткие диски и SSD,SSD Western Digital WDS100T3B0A 1000 ГБ,35059.0,https://kaspi.kz/shop/p/ssd-western-digital-wds100t3b0a-1000-gb-107849474/?c=351010000
Жесткие диски и SSD,Western Digital WD5000AZLX 500Gb,10900.0,https://kaspi.kz/shop/p/western-digital-wd5000azlx-500gb-6800298/?c=351010000
Жесткие диски и SSD,HDD Western Digital WD43PURZ 4000 Гб,57290.0,https://kaspi.kz/shop/p/hdd-western-digital-wd43purz-4000-gb-113683893/?c=351010000
Жесткие диски и SSD,SSD Kimtigo KTA-320-128G 128 Гб,6662.0,https://kaspi.kz/shop/p/ssd-kimtigo-kta-320-128g-128-gb-101059159/?c=351010000
Жесткие диски и SSD,SSD MSI SPATIUM S270 480 Гб,15730.0,https://kaspi.kz/shop/p/ssd-msi-spatium-s270-480-gb-115769123/?c=351010000
Жесткие диски и SSD,SSD BILLION RESERVOIR J11-1TB 1000 Гб,29500.0,https://kaspi.kz/shop/p/ssd-billion-reservoir-j11-1tb-1000-gb-120135584/?c=351010000
Жесткие диски и SSD,SSD Whalekom WKM28-128 128 ГБ,7900.0,https://kaspi.kz/shop/p/ssd-whalekom-wkm28-128-128-gb-104443927/?c=351010000
Жесткие диски и SSD,HDD Seagate ST4000VX005 4000 Гб,43900.0,https://kaspi.kz/shop/p/hdd-seagate-st4000vx005-4000-gb-101657531/?c=351010000
Жесткие диски и SSD,HDD Seagate ST4000VX007 4000 ГБ,43900.0,https://kaspi.kz/shop/p/hdd-seagate-st4000vx007-4000-gb-6800563/?c=351010000
Жесткие диски и SSD,SSD Whalekom WKNV-256 256 ГБ,13300.0,https://kaspi.kz/shop/p/ssd-whalekom-wknv-256-256-gb-104815698/?c=351010000
Жесткие диски и SSD,HDD Seagate SkyHawk ST4000VX016 4000 ГБ,50900.0,https://kaspi.kz/shop/p/hdd-seagate-skyhawk-st4000vx016-4000-gb-107073009/?c=351010000
Жесткие диски и SSD,SSD ADATA ASU650NS38-256GT-C 256 Гб,18000.0,https://kaspi.kz/shop/p/ssd-adata-asu650ns38-256gt-c-256-gb-102964886/?c=351010000
Жесткие диски и SSD,SSD Transcend TS250GMTE115S 250 Гб,15255.0,https://kaspi.kz/shop/p/ssd-transcend-ts250gmte115s-250-gb-115752676/?c=351010000
